1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1
1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,0,0,0,12,12,12,12,12,12,12,12,12,12
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,12,12,12,12,12,12
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,0,0,1,1,1,1,1,1,1,1,1,1,49,1,1,1,1
12,12,12,12,12,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
12,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,1,1,1,1,1,12,12,12,12,12,12,12,12,12,12
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,0,1,1,1,1,1,12,12,12,12,12,12,12,12,12
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,0,1,1,1,1,1,1,1,12,12,12,12,12,12
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,0,1,1,1,1,1,1,2,2,12,12,12,12
13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,0,1,1,1,1,1,2,2,2,12,12,12
13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,0,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,0,1,1,1,2,2,2,2,13,13,13
13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,2,12,12,12,12,12,12,13,13,14,14,2,2,2,2,2,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,12,12,12,12,13,13,13,13,13,2,2,2,2,2,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,13,13,13,13,14,14,2,2,2,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,13,13,13,13,13,2,2,2,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,13,13,13,13,13,2,2,14,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,13,13,13,13,2,2,2,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,13,13,13,13,2,2,2,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,2,2,2,2,2,2,2,2,13,13,13,13,14,2,2,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2,15,2,2,2,2,2,2,13,13,13,13,2,2,2,13,13,13
13,13,13,13,13,13,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,14,14,2,2,2,2,2,2,13,13,13,13,2,2,2,13,13,13
13,13,13,13,13,13,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,13,13,14,2,2,2,2,2,13,13,13,2,2,2,14,13,13,13
13,13,13,13,13,13,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,2,2,2,2,2,13,13,13,13,2,2,2,2,2,13,13,13,2,2,2,2,2,2,13
13,13,13,13,13,13,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,14,14,14,14,14,2,2,2,15,2,13,13,13,13,2,2,2,2,2,13,13,13,2,2,2,2,2,2,13
13,13,13,13,13,13,2,2,2,2,2,2,14,13,13,13,13,13,13,13,13,13,13,13,13,2,2,2,2,14,14,13,13,13,13,2,2,2,2,2,13,13,13,14,15,2,2,2,2,13
13,13,13,13,13,2,2,2,2,2,2,2,2,2,13,13,13,13,13,13,13,13,13,13,13,2,2,2,2,2,13,13,13,13,13,2,2,2,2,2,13,13,13,13,15,2,2,15,14,13
13,13,13,13,13,2,2,2,2,2,2,2,2,2,2,13,13,13,13,13,13,13,13,13,13,2,15,2,2,2,13,2,2,2,2,2,2,2,2,2,13,13,13,13,15,2,2,15,13,13
13,13,13,13,13,2,2,2,2,2,2,2,2,2,2,2,2,13,13,13,13,13,13,13,13,14,14,2,2,2,13,2,2,2,2,2,2,2,2,2,13,13,13,13,15,2,2,15,13,13
13,13,13,13,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,13,13,13,2,2,2,2,2,13,2,2,2,2,2,2,2,2,2,13,13,13,13,15,2,2,14,13,13
13,13,13,13,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,13,13,13,2,2,2,2,14,13,2,2,2,2,2,2,2,2,15,13,13,13,13,15,2,2,2,13,13
13,13,13,13,13,14,14,14,14,14,14,2,2,2,2,2,2,2,2,2,2,13,13,13,13,2,2,2,2,2,2,2,2,2,2,2,3,2,2,14,13,13,13,13,15,2,2,15,13,13
13,13,13,13,13,13,13,13,13,13,13,14,14,2,2,2,2,2,2,2,2,13,13,13,13,2,16,2,2,2,2,2,15,2,2,14,14,14,14,13,13,13,13,13,14,2,2,15,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,2,2,2,2,2,2,2,2,13,13,13,13,14,14,2,2,2,2,2,14,14,14,13,13,13,13,13,13,13,13,2,2,2,2,15,13,13
13,13,13,13,13,13,13,13,13,13,13,2,2,2,2,2,2,2,2,2,2,13,13,13,13,13,2,2,2,2,2,2,13,13,13,13,13,13,13,13,13,13,13,2,2,2,2,14,13,13
13,13,13,13,13,13,13,13,13,2,2,2,2,2,2,2,2,2,2,14,14,13,13,13,13,13,15,15,15,4,15,15,13,13,13,13,13,13,13,13,13,13,13,2,2,2,2,2,13,13
13,13,13,13,13,13,2,2,2,2,2,2,2,2,2,2,2,2,14,13,13,13,13,13,13,13,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,2,2,2,2,2,13,13
13,13,13,13,13,2,2,2,2,2,2,2,2,2,2,2,2,2,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2,2,2,2,2,14,13,13
13,13,13,13,13,2,2,2,2,2,2,2,2,2,2,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2,2,2,2,2,2,13,13
13,13,13,13,13,2,2,2,2,2,2,2,2,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2,2,2,2,2,15,15,13,13
13,13,13,13,13,2,2,2,2,2,2,2,2,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2,2,2,2,15,15,15,14,13,13
13,13,13,13,13,2,2,2,2,2,2,2,2,13,13,13,13,13,13,13,13,13,13,13,13,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,15,15,15,15,13,13,13
