1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,12,12,12,12,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,0,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,0,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,12,12,12,12,12,12,0,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,0,1,1,1,1,1,1,1,1,1,1,0,0,0,12,12,12,12,12,12,12,12,12,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,0,1,1,1,0,0,0,0,0,0,12,12,12,12,12,12,12,12,12,12,12,12,12,0,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,0,0,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,0,1,1,1,1
65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,0,0,1
1,1,1,1,1,1,3,1,1,16,1,1,16,1,1,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0
0,0,14,14,2,2,14,14,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,13,13,2,2,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,13,13,2,2,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,13,13,2,2,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,13,13,2,2,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,13,13,2,2,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,13,13,2,2,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,13,13,2,2,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,13,13,2,2,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,13,13,2,2,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,13,13,2,2,13,13,13,12,12,12,12,12,12,12,12,12,12,12,2,2,2,2,2,2,2,13,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,12,13,13,2,2,13,13,13,12,12,12,12,12,12,12,13,13,2,2,2,2,2,2,2,2,2,13,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
12,13,13,13,2,2,13,13,13,12,12,12,2,2,2,2,13,13,2,2,2,2,2,2,2,2,2,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12
12,13,13,13,2,2,13,13,13,12,12,2,2,2,2,2,13,13,2,2,2,2,2,2,2,2,2,13,2,2,2,15,15,2,2,2,2,2,2,2,2,2,12,12,12,12,12,12,12,12
12,13,13,13,2,2,2,2,2,2,2,2,2,2,2,2,13,13,2,2,2,2,2,2,2,2,2,13,2,2,2,15,15,2,2,2,2,2,2,2,2,2,2,2,2,2,12,12,12,12
12,13,13,13,2,2,2,2,2,2,2,2,2,2,2,2,13,13,2,2,2,2,2,2,2,2,2,13,2,2,2,15,15,2,2,2,2,2,2,2,2,2,2,2,2,2,12,12,12,12
12,13,13,13,2,2,2,2,2,2,2,2,2,2,2,2,13,13,2,2,2,2,2,2,2,2,2,13,2,2,2,15,15,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12,12
12,13,13,13,2,2,2,2,2,2,2,2,2,2,2,2,13,13,2,2,2,2,2,2,2,2,2,13,2,2,2,15,15,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12
12,13,13,13,2,2,2,2,2,2,2,2,2,2,2,2,13,13,2,2,2,2,2,2,2,2,2,13,2,2,2,15,15,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12
12,13,13,13,2,2,2,2,2,2,2,2,2,2,2,2,13,13,2,2,2,2,2,2,2,2,2,13,2,2,2,13,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12
12,13,13,13,2,2,2,2,2,2,2,2,2,2,2,2,13,13,2,2,2,2,2,2,2,2,2,13,64,2,2,13,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12
12,13,13,13,2,2,2,2,2,2,2,2,2,2,2,2,13,13,2,2,15,2,2,64,16,2,2,13,13,2,2,13,13,2,2,2,2,2,2,2,2,27,2,2,49,2,2,2,2,12
12,13,13,13,14,14,14,14,14,14,14,14,2,2,2,2,2,2,2,2,14,14,14,14,14,2,2,2,13,15,2,13,13,2,2,2,2,2,2,2,2,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,2,2,2,2,2,2,2,2,13,13,13,13,13,2,2,2,2,13,2,13,13,2,2,2,2,2,2,27,2,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,2,2,2,2,2,2,2,2,13,13,13,13,13,2,2,2,2,2,2,13,13,2,2,2,3,2,3,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,64,64,64,64,64,64,64,64,13,13,13,13,13,2,2,2,2,2,2,13,13,3,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2,2,15,2,2,64,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2,2,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
